x	y	tooltip	showSelected1	showSelected2
1594665000	31103	14/07/20 Confirmed= 31103	Andhra Pradesh	July 2020
1594665000	387	14/07/20 Confirmed= 387	Arunachal Pradesh	July 2020
1594665000	16806	14/07/20 Confirmed= 16806	Assam	July 2020
1594665000	17959	14/07/20 Confirmed= 17959	Bihar	July 2020
1594665000	588	14/07/20 Confirmed= 588	Chandigarh	July 2020
1594665000	4217	14/07/20 Confirmed= 4217	Chhattisgarh	July 2020
1594665000	495	14/07/20 Confirmed= 495	Dadra and Nagar Haveli and Daman and Diu	July 2020
1594665000	113740	14/07/20 Confirmed= 113740	Delhi	July 2020
1594665000	2583	14/07/20 Confirmed= 2583	Goa	July 2020
1594665000	42722	14/07/20 Confirmed= 42722	Gujarat	July 2020
1594665000	21894	14/07/20 Confirmed= 21894	Haryana	July 2020
1594665000	1243	14/07/20 Confirmed= 1243	Himachal Pradesh	July 2020
1594665000	10827	14/07/20 Confirmed= 10827	Jammu and Kashmir	July 2020
1594665000	3898	14/07/20 Confirmed= 3898	Jharkhand	July 2020
1594665000	41581	14/07/20 Confirmed= 41581	Karnataka	July 2020
1594665000	8322	14/07/20 Confirmed= 8322	Kerala	July 2020
1594665000	1093	14/07/20 Confirmed= 1093	Ladakh	July 2020
1594665000	18207	14/07/20 Confirmed= 18207	Madhya Pradesh	July 2020
1594665000	260924	14/07/20 Confirmed= 260924	Maharashtra	July 2020
1594665000	1626	14/07/20 Confirmed= 1626	Manipur	July 2020
1594665000	318	14/07/20 Confirmed= 318	Meghalaya	July 2020
1594665000	233	14/07/20 Confirmed= 233	Mizoram	July 2020
1594665000	845	14/07/20 Confirmed= 845	Nagaland	July 2020
1594665000	13737	14/07/20 Confirmed= 13737	Odisha	July 2020
1594665000	1468	14/07/20 Confirmed= 1468	Puducherry	July 2020
1594665000	8178	14/07/20 Confirmed= 8178	Punjab	July 2020
1594665000	24936	14/07/20 Confirmed= 24936	Rajasthan	July 2020
1594665000	192	14/07/20 Confirmed= 192	Sikkim	July 2020
1594665000	142798	14/07/20 Confirmed= 142798	Tamil Nadu	July 2020
1594665000	36221	14/07/20 Confirmed= 36221	Telangana	July 2020
1594665000	2080	14/07/20 Confirmed= 2080	Tripura	July 2020
1594665000	3608	14/07/20 Confirmed= 3608	Uttarakhand	July 2020
1594665000	38130	14/07/20 Confirmed= 38130	Uttar Pradesh	July 2020
1594665000	31448	14/07/20 Confirmed= 31448	West Bengal	July 2020
1594665000	2179	14/07/20 Confirmed= 2179	Cases being reassigned to states	July 2020
1594751400	166	15/07/20 Confirmed= 166	Andaman and Nicobar Islands	July 2020
1594751400	33019	15/07/20 Confirmed= 33019	Andhra Pradesh	July 2020
1594751400	462	15/07/20 Confirmed= 462	Arunachal Pradesh	July 2020
1594751400	17807	15/07/20 Confirmed= 17807	Assam	July 2020
1594751400	19284	15/07/20 Confirmed= 19284	Bihar	July 2020
1594751400	600	15/07/20 Confirmed= 600	Chandigarh	July 2020
1594751400	4379	15/07/20 Confirmed= 4379	Chhattisgarh	July 2020
1594751400	520	15/07/20 Confirmed= 520	Dadra and Nagar Haveli and Daman and Diu	July 2020
1594751400	115346	15/07/20 Confirmed= 115346	Delhi	July 2020
1594751400	2753	15/07/20 Confirmed= 2753	Goa	July 2020
1594751400	43637	15/07/20 Confirmed= 43637	Gujarat	July 2020
1594751400	22628	15/07/20 Confirmed= 22628	Haryana	July 2020
1594751400	1309	15/07/20 Confirmed= 1309	Himachal Pradesh	July 2020
1594751400	11173	15/07/20 Confirmed= 11173	Jammu and Kashmir	July 2020
1594751400	4091	15/07/20 Confirmed= 4091	Jharkhand	July 2020
1594751400	44077	15/07/20 Confirmed= 44077	Karnataka	July 2020
1594751400	8930	15/07/20 Confirmed= 8930	Kerala	July 2020
1594751400	1093	15/07/20 Confirmed= 1093	Ladakh	July 2020
1594751400	19005	15/07/20 Confirmed= 19005	Madhya Pradesh	July 2020
1594751400	267665	15/07/20 Confirmed= 267665	Maharashtra	July 2020
1594751400	1672	15/07/20 Confirmed= 1672	Manipur	July 2020
1594751400	318	15/07/20 Confirmed= 318	Meghalaya	July 2020
1594751400	238	15/07/20 Confirmed= 238	Mizoram	July 2020
1594751400	896	15/07/20 Confirmed= 896	Nagaland	July 2020
1594751400	14280	15/07/20 Confirmed= 14280	Odisha	July 2020
1594751400	1531	15/07/20 Confirmed= 1531	Puducherry	July 2020
1594751400	8511	15/07/20 Confirmed= 8511	Punjab	July 2020
1594751400	25571	15/07/20 Confirmed= 25571	Rajasthan	July 2020
1594751400	209	15/07/20 Confirmed= 209	Sikkim	July 2020
1594751400	147324	15/07/20 Confirmed= 147324	Tamil Nadu	July 2020
1594751400	37745	15/07/20 Confirmed= 37745	Telangana	July 2020
1594751400	2170	15/07/20 Confirmed= 2170	Tripura	July 2020
1594751400	3686	15/07/20 Confirmed= 3686	Uttarakhand	July 2020
1594751400	39724	15/07/20 Confirmed= 39724	Uttar Pradesh	July 2020
1594751400	32838	15/07/20 Confirmed= 32838	West Bengal	July 2020
1594751400	1524	15/07/20 Confirmed= 1524	Cases being reassigned to states	July 2020
1594837800	176	16/07/20 Confirmed= 176	Andaman and Nicobar Islands	July 2020
1594837800	35451	16/07/20 Confirmed= 35451	Andhra Pradesh	July 2020
1594837800	462	16/07/20 Confirmed= 462	Arunachal Pradesh	July 2020
1594837800	18666	16/07/20 Confirmed= 18666	Assam	July 2020
1594837800	20612	16/07/20 Confirmed= 20612	Bihar	July 2020
1594837800	625	16/07/20 Confirmed= 625	Chandigarh	July 2020
1594837800	4539	16/07/20 Confirmed= 4539	Chhattisgarh	July 2020
1594837800	539	16/07/20 Confirmed= 539	Dadra and Nagar Haveli and Daman and Diu	July 2020
1594837800	116993	16/07/20 Confirmed= 116993	Delhi	July 2020
1594837800	2951	16/07/20 Confirmed= 2951	Goa	July 2020
1594837800	44552	16/07/20 Confirmed= 44552	Gujarat	July 2020
1594837800	23306	16/07/20 Confirmed= 23306	Haryana	July 2020
1594837800	1341	16/07/20 Confirmed= 1341	Himachal Pradesh	July 2020
1594837800	11666	16/07/20 Confirmed= 11666	Jammu and Kashmir	July 2020
1594837800	4320	16/07/20 Confirmed= 4320	Jharkhand	July 2020
1594837800	47253	16/07/20 Confirmed= 47253	Karnataka	July 2020
1594837800	9553	16/07/20 Confirmed= 9553	Kerala	July 2020
1594837800	1142	16/07/20 Confirmed= 1142	Ladakh	July 2020
1594837800	19643	16/07/20 Confirmed= 19643	Madhya Pradesh	July 2020
1594837800	275640	16/07/20 Confirmed= 275640	Maharashtra	July 2020
1594837800	1700	16/07/20 Confirmed= 1700	Manipur	July 2020
1594837800	346	16/07/20 Confirmed= 346	Meghalaya	July 2020
1594837800	238	16/07/20 Confirmed= 238	Mizoram	July 2020
1594837800	902	16/07/20 Confirmed= 902	Nagaland	July 2020
1594837800	14898	16/07/20 Confirmed= 14898	Odisha	July 2020
1594837800	1596	16/07/20 Confirmed= 1596	Puducherry	July 2020
1594837800	8799	16/07/20 Confirmed= 8799	Punjab	July 2020
1594837800	26437	16/07/20 Confirmed= 26437	Rajasthan	July 2020
1594837800	220	16/07/20 Confirmed= 220	Sikkim	July 2020
1594837800	151820	16/07/20 Confirmed= 151820	Tamil Nadu	July 2020
1594837800	39342	16/07/20 Confirmed= 39342	Telangana	July 2020
1594837800	2268	16/07/20 Confirmed= 2268	Tripura	July 2020
1594837800	3785	16/07/20 Confirmed= 3785	Uttarakhand	July 2020
1594837800	41383	16/07/20 Confirmed= 41383	Uttar Pradesh	July 2020
1594837800	34427	16/07/20 Confirmed= 34427	West Bengal	July 2020
1594837800	1285	16/07/20 Confirmed= 1285	Cases being reassigned to states	July 2020
1594924200	180	17/07/20 Confirmed= 180	Andaman and Nicobar Islands	July 2020
1594924200	38044	17/07/20 Confirmed= 38044	Andhra Pradesh	July 2020
1594924200	543	17/07/20 Confirmed= 543	Arunachal Pradesh	July 2020
1594924200	19754	17/07/20 Confirmed= 19754	Assam	July 2020
1594924200	21764	17/07/20 Confirmed= 21764	Bihar	July 2020
1594924200	651	17/07/20 Confirmed= 651	Chandigarh	July 2020
1594924200	4732	17/07/20 Confirmed= 4732	Chhattisgarh	July 2020
1594924200	552	17/07/20 Confirmed= 552	Dadra and Nagar Haveli and Daman and Diu	July 2020
1594924200	118645	17/07/20 Confirmed= 118645	Delhi	July 2020
1594924200	3108	17/07/20 Confirmed= 3108	Goa	July 2020
1594924200	45481	17/07/20 Confirmed= 45481	Gujarat	July 2020
1594924200	24002	17/07/20 Confirmed= 24002	Haryana	July 2020
1594924200	1377	17/07/20 Confirmed= 1377	Himachal Pradesh	July 2020
1594924200	12156	17/07/20 Confirmed= 12156	Jammu and Kashmir	July 2020
1594924200	4624	17/07/20 Confirmed= 4624	Jharkhand	July 2020
1594924200	51422	17/07/20 Confirmed= 51422	Karnataka	July 2020
1594924200	10275	17/07/20 Confirmed= 10275	Kerala	July 2020
1594924200	1147	17/07/20 Confirmed= 1147	Ladakh	July 2020
1594924200	20378	17/07/20 Confirmed= 20378	Madhya Pradesh	July 2020
1594924200	284281	17/07/20 Confirmed= 284281	Maharashtra	July 2020
1594924200	1764	17/07/20 Confirmed= 1764	Manipur	July 2020
1594924200	377	17/07/20 Confirmed= 377	Meghalaya	July 2020
1594924200	272	17/07/20 Confirmed= 272	Mizoram	July 2020
1594924200	916	17/07/20 Confirmed= 916	Nagaland	July 2020
1594924200	15392	17/07/20 Confirmed= 15392	Odisha	July 2020
1594924200	1743	17/07/20 Confirmed= 1743	Puducherry	July 2020
1594924200	9094	17/07/20 Confirmed= 9094	Punjab	July 2020
1594924200	27174	17/07/20 Confirmed= 27174	Rajasthan	July 2020
1594924200	243	17/07/20 Confirmed= 243	Sikkim	July 2020
1594924200	156369	17/07/20 Confirmed= 156369	Tamil Nadu	July 2020
1594924200	41018	17/07/20 Confirmed= 41018	Telangana	July 2020
1594924200	2283	17/07/20 Confirmed= 2283	Tripura	July 2020
1594924200	3982	17/07/20 Confirmed= 3982	Uttarakhand	July 2020
1594924200	43441	17/07/20 Confirmed= 43441	Uttar Pradesh	July 2020
1594924200	36117	17/07/20 Confirmed= 36117	West Bengal	July 2020
1594924200	531	17/07/20 Confirmed= 531	Cases being reassigned to states	July 2020
1595010600	194	18/07/20 Confirmed= 194	Andaman and Nicobar Islands	July 2020
1595010600	40646	18/07/20 Confirmed= 40646	Andhra Pradesh	July 2020
1595010600	609	18/07/20 Confirmed= 609	Arunachal Pradesh	July 2020
1595010600	20646	18/07/20 Confirmed= 20646	Assam	July 2020
1595010600	23589	18/07/20 Confirmed= 23589	Bihar	July 2020
1595010600	660	18/07/20 Confirmed= 660	Chandigarh	July 2020
1595010600	4964	18/07/20 Confirmed= 4964	Chhattisgarh	July 2020
1595010600	585	18/07/20 Confirmed= 585	Dadra and Nagar Haveli and Daman and Diu	July 2020
1595010600	120107	18/07/20 Confirmed= 120107	Delhi	July 2020
1595010600	3304	18/07/20 Confirmed= 3304	Goa	July 2020
1595010600	46430	18/07/20 Confirmed= 46430	Gujarat	July 2020
1595010600	24797	18/07/20 Confirmed= 24797	Haryana	July 2020
1595010600	1417	18/07/20 Confirmed= 1417	Himachal Pradesh	July 2020
1595010600	12757	18/07/20 Confirmed= 12757	Jammu and Kashmir	July 2020
1595010600	4921	18/07/20 Confirmed= 4921	Jharkhand	July 2020
1595010600	55115	18/07/20 Confirmed= 55115	Karnataka	July 2020
1595010600	11066	18/07/20 Confirmed= 11066	Kerala	July 2020
1595010600	1151	18/07/20 Confirmed= 1151	Ladakh	July 2020
1595010600	21081	18/07/20 Confirmed= 21081	Madhya Pradesh	July 2020
1595010600	292589	18/07/20 Confirmed= 292589	Maharashtra	July 2020
1595010600	1800	18/07/20 Confirmed= 1800	Manipur	July 2020
1595010600	403	18/07/20 Confirmed= 403	Meghalaya	July 2020
1595010600	282	18/07/20 Confirmed= 282	Mizoram	July 2020
1595010600	956	18/07/20 Confirmed= 956	Nagaland	July 2020
1595010600	16110	18/07/20 Confirmed= 16110	Odisha	July 2020
1595010600	1832	18/07/20 Confirmed= 1832	Puducherry	July 2020
1595010600	9442	18/07/20 Confirmed= 9442	Punjab	July 2020
1595010600	27789	18/07/20 Confirmed= 27789	Rajasthan	July 2020
1595010600	266	18/07/20 Confirmed= 266	Sikkim	July 2020
1595010600	160907	18/07/20 Confirmed= 160907	Tamil Nadu	July 2020
1595010600	42496	18/07/20 Confirmed= 42496	Telangana	July 2020
1595010600	2366	18/07/20 Confirmed= 2366	Tripura	July 2020
1595010600	4102	18/07/20 Confirmed= 4102	Uttarakhand	July 2020
1595010600	45163	18/07/20 Confirmed= 45163	Uttar Pradesh	July 2020
1595010600	38011	18/07/20 Confirmed= 38011	West Bengal	July 2020
1595010600	163	18/07/20 Confirmed= 163	Cases being reassigned to states	July 2020
1595097000	198	19/07/20 Confirmed= 198	Andaman and Nicobar Islands	July 2020
1595097000	44609	19/07/20 Confirmed= 44609	Andhra Pradesh	July 2020
1595097000	650	19/07/20 Confirmed= 650	Arunachal Pradesh	July 2020
1595097000	22918	19/07/20 Confirmed= 22918	Assam	July 2020
1595097000	25136	19/07/20 Confirmed= 25136	Bihar	July 2020
1595097000	700	19/07/20 Confirmed= 700	Chandigarh	July 2020
1595097000	5233	19/07/20 Confirmed= 5233	Chhattisgarh	July 2020
1595097000	602	19/07/20 Confirmed= 602	Dadra and Nagar Haveli and Daman and Diu	July 2020
1595097000	121582	19/07/20 Confirmed= 121582	Delhi	July 2020
1595097000	3484	19/07/20 Confirmed= 3484	Goa	July 2020
1595097000	47390	19/07/20 Confirmed= 47390	Gujarat	July 2020
1595097000	25547	19/07/20 Confirmed= 25547	Haryana	July 2020
1595097000	1457	19/07/20 Confirmed= 1457	Himachal Pradesh	July 2020
1595097000	13198	19/07/20 Confirmed= 13198	Jammu and Kashmir	July 2020
1595097000	5342	19/07/20 Confirmed= 5342	Jharkhand	July 2020
1595097000	59652	19/07/20 Confirmed= 59652	Karnataka	July 2020
1595097000	11659	19/07/20 Confirmed= 11659	Kerala	July 2020
1595097000	1159	19/07/20 Confirmed= 1159	Ladakh	July 2020
1595097000	21763	19/07/20 Confirmed= 21763	Madhya Pradesh	July 2020
1595097000	300937	19/07/20 Confirmed= 300937	Maharashtra	July 2020
1595097000	1891	19/07/20 Confirmed= 1891	Manipur	July 2020
1595097000	418	19/07/20 Confirmed= 418	Meghalaya	July 2020
1595097000	284	19/07/20 Confirmed= 284	Mizoram	July 2020
1595097000	978	19/07/20 Confirmed= 978	Nagaland	July 2020
1595097000	16701	19/07/20 Confirmed= 16701	Odisha	July 2020
1595097000	1894	19/07/20 Confirmed= 1894	Puducherry	July 2020
1595097000	9792	19/07/20 Confirmed= 9792	Punjab	July 2020
1595097000	28500	19/07/20 Confirmed= 28500	Rajasthan	July 2020
1595097000	275	19/07/20 Confirmed= 275	Sikkim	July 2020
1595097000	165714	19/07/20 Confirmed= 165714	Tamil Nadu	July 2020
1595097000	43780	19/07/20 Confirmed= 43780	Telangana	July 2020
1595097000	2654	19/07/20 Confirmed= 2654	Tripura	July 2020
1595097000	4276	19/07/20 Confirmed= 4276	Uttarakhand	July 2020
1595097000	47036	19/07/20 Confirmed= 47036	Uttar Pradesh	July 2020
1595097000	40209	19/07/20 Confirmed= 40209	West Bengal	July 2020
1595183400	203	20/07/20 Confirmed= 203	Andaman and Nicobar Islands	July 2020
1595183400	49650	20/07/20 Confirmed= 49650	Andhra Pradesh	July 2020
1595183400	740	20/07/20 Confirmed= 740	Arunachal Pradesh	July 2020
1595183400	23999	20/07/20 Confirmed= 23999	Assam	July 2020
1595183400	26569	20/07/20 Confirmed= 26569	Bihar	July 2020
1595183400	717	20/07/20 Confirmed= 717	Chandigarh	July 2020
1595183400	5407	20/07/20 Confirmed= 5407	Chhattisgarh	July 2020
1595183400	605	20/07/20 Confirmed= 605	Dadra and Nagar Haveli and Daman and Diu	July 2020
1595183400	122793	20/07/20 Confirmed= 122793	Delhi	July 2020
1595183400	3657	20/07/20 Confirmed= 3657	Goa	July 2020
1595183400	48355	20/07/20 Confirmed= 48355	Gujarat	July 2020
1595183400	26164	20/07/20 Confirmed= 26164	Haryana	July 2020
1595183400	1483	20/07/20 Confirmed= 1483	Himachal Pradesh	July 2020
1595183400	13899	20/07/20 Confirmed= 13899	Jammu and Kashmir	July 2020
1595183400	5535	20/07/20 Confirmed= 5535	Jharkhand	July 2020
1595183400	63772	20/07/20 Confirmed= 63772	Karnataka	July 2020
1595183400	12480	20/07/20 Confirmed= 12480	Kerala	July 2020
1595183400	1178	20/07/20 Confirmed= 1178	Ladakh	July 2020
1595183400	22600	20/07/20 Confirmed= 22600	Madhya Pradesh	July 2020
1595183400	310455	20/07/20 Confirmed= 310455	Maharashtra	July 2020
1595183400	1911	20/07/20 Confirmed= 1911	Manipur	July 2020
1595183400	450	20/07/20 Confirmed= 450	Meghalaya	July 2020
1595183400	284	20/07/20 Confirmed= 284	Mizoram	July 2020
1595183400	988	20/07/20 Confirmed= 988	Nagaland	July 2020
1595183400	17437	20/07/20 Confirmed= 17437	Odisha	July 2020
1595183400	1999	20/07/20 Confirmed= 1999	Puducherry	July 2020
1595183400	10100	20/07/20 Confirmed= 10100	Punjab	July 2020
1595183400	29434	20/07/20 Confirmed= 29434	Rajasthan	July 2020
1595183400	283	20/07/20 Confirmed= 283	Sikkim	July 2020
1595183400	170693	20/07/20 Confirmed= 170693	Tamil Nadu	July 2020
1595183400	45076	20/07/20 Confirmed= 45076	Telangana	July 2020
1595183400	2878	20/07/20 Confirmed= 2878	Tripura	July 2020
1595183400	4515	20/07/20 Confirmed= 4515	Uttarakhand	July 2020
1595183400	49247	20/07/20 Confirmed= 49247	Uttar Pradesh	July 2020
1595183400	42487	20/07/20 Confirmed= 42487	West Bengal	July 2020
1595269800	207	21/07/20 Confirmed= 207	Andaman and Nicobar Islands	July 2020
1595269800	53724	21/07/20 Confirmed= 53724	Andhra Pradesh	July 2020
1595269800	790	21/07/20 Confirmed= 790	Arunachal Pradesh	July 2020
1595269800	25382	21/07/20 Confirmed= 25382	Assam	July 2020
1595269800	27646	21/07/20 Confirmed= 27646	Bihar	July 2020
1595269800	737	21/07/20 Confirmed= 737	Chandigarh	July 2020
1595269800	5561	21/07/20 Confirmed= 5561	Chhattisgarh	July 2020
1595269800	684	21/07/20 Confirmed= 684	Dadra and Nagar Haveli and Daman and Diu	July 2020
1595269800	123747	21/07/20 Confirmed= 123747	Delhi	July 2020
1595269800	3853	21/07/20 Confirmed= 3853	Goa	July 2020
1595269800	49353	21/07/20 Confirmed= 49353	Gujarat	July 2020
1595269800	26858	21/07/20 Confirmed= 26858	Haryana	July 2020
1595269800	1631	21/07/20 Confirmed= 1631	Himachal Pradesh	July 2020
1595269800	14650	21/07/20 Confirmed= 14650	Jammu and Kashmir	July 2020
1595269800	5756	21/07/20 Confirmed= 5756	Jharkhand	July 2020
1595269800	67420	21/07/20 Confirmed= 67420	Karnataka	July 2020
1595269800	13274	21/07/20 Confirmed= 13274	Kerala	July 2020
1595269800	1195	21/07/20 Confirmed= 1195	Ladakh	July 2020
1595269800	23310	21/07/20 Confirmed= 23310	Madhya Pradesh	July 2020
1595269800	318695	21/07/20 Confirmed= 318695	Maharashtra	July 2020
1595269800	1925	21/07/20 Confirmed= 1925	Manipur	July 2020
1595269800	466	21/07/20 Confirmed= 466	Meghalaya	July 2020
1595269800	297	21/07/20 Confirmed= 297	Mizoram	July 2020
1595269800	1021	21/07/20 Confirmed= 1021	Nagaland	July 2020
1595269800	18110	21/07/20 Confirmed= 18110	Odisha	July 2020
1595269800	2092	21/07/20 Confirmed= 2092	Puducherry	July 2020
1595269800	10510	21/07/20 Confirmed= 10510	Punjab	July 2020
1595269800	30390	21/07/20 Confirmed= 30390	Rajasthan	July 2020
1595269800	305	21/07/20 Confirmed= 305	Sikkim	July 2020
1595269800	175678	21/07/20 Confirmed= 175678	Tamil Nadu	July 2020
1595269800	46274	21/07/20 Confirmed= 46274	Telangana	July 2020
1595269800	3079	21/07/20 Confirmed= 3079	Tripura	July 2020
1595269800	4642	21/07/20 Confirmed= 4642	Uttarakhand	July 2020
1595269800	51160	21/07/20 Confirmed= 51160	Uttar Pradesh	July 2020
1595269800	44769	21/07/20 Confirmed= 44769	West Bengal	July 2020
1595356200	212	22/07/20 Confirmed= 212	Andaman and Nicobar Islands	July 2020
1595356200	58668	22/07/20 Confirmed= 58668	Andhra Pradesh	July 2020
1595356200	858	22/07/20 Confirmed= 858	Arunachal Pradesh	July 2020
1595356200	25382	22/07/20 Confirmed= 25382	Assam	July 2020
1595356200	28952	22/07/20 Confirmed= 28952	Bihar	July 2020
1595356200	751	22/07/20 Confirmed= 751	Chandigarh	July 2020
1595356200	5729	22/07/20 Confirmed= 5729	Chhattisgarh	July 2020
1595356200	705	22/07/20 Confirmed= 705	Dadra and Nagar Haveli and Daman and Diu	July 2020
1595356200	125096	22/07/20 Confirmed= 125096	Delhi	July 2020
1595356200	4027	22/07/20 Confirmed= 4027	Goa	July 2020
1595356200	50379	22/07/20 Confirmed= 50379	Gujarat	July 2020
1595356200	27462	22/07/20 Confirmed= 27462	Haryana	July 2020
1595356200	1664	22/07/20 Confirmed= 1664	Himachal Pradesh	July 2020
1595356200	15258	22/07/20 Confirmed= 15258	Jammu and Kashmir	July 2020
1595356200	6159	22/07/20 Confirmed= 6159	Jharkhand	July 2020
1595356200	71069	22/07/20 Confirmed= 71069	Karnataka	July 2020
1595356200	13994	22/07/20 Confirmed= 13994	Kerala	July 2020
1595356200	1198	22/07/20 Confirmed= 1198	Ladakh	July 2020
1595356200	24095	22/07/20 Confirmed= 24095	Madhya Pradesh	July 2020
1595356200	327031	22/07/20 Confirmed= 327031	Maharashtra	July 2020
1595356200	2015	22/07/20 Confirmed= 2015	Manipur	July 2020
1595356200	490	22/07/20 Confirmed= 490	Meghalaya	July 2020
1595356200	317	22/07/20 Confirmed= 317	Mizoram	July 2020
1595356200	1030	22/07/20 Confirmed= 1030	Nagaland	July 2020
1595356200	18757	22/07/20 Confirmed= 18757	Odisha	July 2020
1595356200	2179	22/07/20 Confirmed= 2179	Puducherry	July 2020
1595356200	10889	22/07/20 Confirmed= 10889	Punjab	July 2020
1595356200	31373	22/07/20 Confirmed= 31373	Rajasthan	July 2020
1595356200	330	22/07/20 Confirmed= 330	Sikkim	July 2020
1595356200	180643	22/07/20 Confirmed= 180643	Tamil Nadu	July 2020
1595356200	47705	22/07/20 Confirmed= 47705	Telangana	July 2020
1595356200	3331	22/07/20 Confirmed= 3331	Tripura	July 2020
1595356200	4849	22/07/20 Confirmed= 4849	Uttarakhand	July 2020
1595356200	53288	22/07/20 Confirmed= 53288	Uttar Pradesh	July 2020
1595356200	47030	22/07/20 Confirmed= 47030	West Bengal	July 2020
1595442600	221	23/07/20 Confirmed= 221	Andaman and Nicobar Islands	July 2020
1595442600	64713	23/07/20 Confirmed= 64713	Andhra Pradesh	July 2020
1595442600	949	23/07/20 Confirmed= 949	Arunachal Pradesh	July 2020
1595442600	26772	23/07/20 Confirmed= 26772	Assam	July 2020
1595442600	30369	23/07/20 Confirmed= 30369	Bihar	July 2020
1595442600	793	23/07/20 Confirmed= 793	Chandigarh	July 2020
1595442600	5968	23/07/20 Confirmed= 5968	Chhattisgarh	July 2020
1595442600	733	23/07/20 Confirmed= 733	Dadra and Nagar Haveli and Daman and Diu	July 2020
1595442600	126323	23/07/20 Confirmed= 126323	Delhi	July 2020
1595442600	4176	23/07/20 Confirmed= 4176	Goa	July 2020
1595442600	51399	23/07/20 Confirmed= 51399	Gujarat	July 2020
1595442600	28186	23/07/20 Confirmed= 28186	Haryana	July 2020
1595442600	1725	23/07/20 Confirmed= 1725	Himachal Pradesh	July 2020
1595442600	15711	23/07/20 Confirmed= 15711	Jammu and Kashmir	July 2020
1595442600	6485	23/07/20 Confirmed= 6485	Jharkhand	July 2020
1595442600	75833	23/07/20 Confirmed= 75833	Karnataka	July 2020
1595442600	15032	23/07/20 Confirmed= 15032	Kerala	July 2020
1595442600	1206	23/07/20 Confirmed= 1206	Ladakh	July 2020
1595442600	24842	23/07/20 Confirmed= 24842	Madhya Pradesh	July 2020
1595442600	337607	23/07/20 Confirmed= 337607	Maharashtra	July 2020
1595442600	2060	23/07/20 Confirmed= 2060	Manipur	July 2020
1595442600	514	23/07/20 Confirmed= 514	Meghalaya	July 2020
1595442600	317	23/07/20 Confirmed= 317	Mizoram	July 2020
1595442600	1084	23/07/20 Confirmed= 1084	Nagaland	July 2020
1595442600	19835	23/07/20 Confirmed= 19835	Odisha	July 2020
1595442600	2300	23/07/20 Confirmed= 2300	Puducherry	July 2020
1595442600	11301	23/07/20 Confirmed= 11301	Punjab	July 2020
1595442600	32334	23/07/20 Confirmed= 32334	Rajasthan	July 2020
1595442600	438	23/07/20 Confirmed= 438	Sikkim	July 2020
1595442600	186492	23/07/20 Confirmed= 186492	Tamil Nadu	July 2020
1595442600	49259	23/07/20 Confirmed= 49259	Telangana	July 2020
1595442600	3449	23/07/20 Confirmed= 3449	Tripura	July 2020
1595442600	5300	23/07/20 Confirmed= 5300	Uttarakhand	July 2020
1595442600	55588	23/07/20 Confirmed= 55588	Uttar Pradesh	July 2020
1595442600	49321	23/07/20 Confirmed= 49321	West Bengal	July 2020
1595529000	240	24/07/20 Confirmed= 240	Andaman and Nicobar Islands	July 2020
1595529000	72711	24/07/20 Confirmed= 72711	Andhra Pradesh	July 2020
1595529000	991	24/07/20 Confirmed= 991	Arunachal Pradesh	July 2020
1595529000	28791	24/07/20 Confirmed= 28791	Assam	July 2020
1595529000	31980	24/07/20 Confirmed= 31980	Bihar	July 2020
1595529000	800	24/07/20 Confirmed= 800	Chandigarh	July 2020
1595529000	6254	24/07/20 Confirmed= 6254	Chhattisgarh	July 2020
1595529000	770	24/07/20 Confirmed= 770	Dadra and Nagar Haveli and Daman and Diu	July 2020
1595529000	127364	24/07/20 Confirmed= 127364	Delhi	July 2020
1595529000	4350	24/07/20 Confirmed= 4350	Goa	July 2020
1595529000	52477	24/07/20 Confirmed= 52477	Gujarat	July 2020
1595529000	28975	24/07/20 Confirmed= 28975	Haryana	July 2020
1595529000	1834	24/07/20 Confirmed= 1834	Himachal Pradesh	July 2020
1595529000	16429	24/07/20 Confirmed= 16429	Jammu and Kashmir	July 2020
1595529000	6975	24/07/20 Confirmed= 6975	Jharkhand	July 2020
1595529000	80863	24/07/20 Confirmed= 80863	Karnataka	July 2020
1595529000	16110	24/07/20 Confirmed= 16110	Kerala	July 2020
1595529000	1210	24/07/20 Confirmed= 1210	Ladakh	July 2020
1595529000	25474	24/07/20 Confirmed= 25474	Madhya Pradesh	July 2020
1595529000	347502	24/07/20 Confirmed= 347502	Maharashtra	July 2020
1595529000	2115	24/07/20 Confirmed= 2115	Manipur	July 2020
1595529000	534	24/07/20 Confirmed= 534	Meghalaya	July 2020
1595529000	332	24/07/20 Confirmed= 332	Mizoram	July 2020
1595529000	1174	24/07/20 Confirmed= 1174	Nagaland	July 2020
1595529000	21099	24/07/20 Confirmed= 21099	Odisha	July 2020
1595529000	2420	24/07/20 Confirmed= 2420	Puducherry	July 2020
1595529000	11739	24/07/20 Confirmed= 11739	Punjab	July 2020
1595529000	33220	24/07/20 Confirmed= 33220	Rajasthan	July 2020
1595529000	460	24/07/20 Confirmed= 460	Sikkim	July 2020
1595529000	192964	24/07/20 Confirmed= 192964	Tamil Nadu	July 2020
1595529000	50826	24/07/20 Confirmed= 50826	Telangana	July 2020
1595529000	3656	24/07/20 Confirmed= 3656	Tripura	July 2020
1595529000	5445	24/07/20 Confirmed= 5445	Uttarakhand	July 2020
1595529000	58104	24/07/20 Confirmed= 58104	Uttar Pradesh	July 2020
