colour	x	y	group	clickSelects
#B983FF	1607193000	278496	34	Rajasthan
#B983FF	1607279400	280585	34	Rajasthan
#B983FF	1607365800	282512	34	Rajasthan
#B983FF	1607452200	284116	34	Rajasthan
#CB7AFF	1590258600	1	35	Sikkim
#CB7AFF	1590345000	1	35	Sikkim
#CB7AFF	1590431400	1	35	Sikkim
#CB7AFF	1590517800	1	35	Sikkim
#CB7AFF	1590604200	1	35	Sikkim
#CB7AFF	1590690600	1	35	Sikkim
#CB7AFF	1590777000	1	35	Sikkim
#CB7AFF	1590863400	1	35	Sikkim
#CB7AFF	1590949800	1	35	Sikkim
#CB7AFF	1591036200	1	35	Sikkim
#CB7AFF	1591122600	1	35	Sikkim
#CB7AFF	1591209000	2	35	Sikkim
#CB7AFF	1591295400	2	35	Sikkim
#CB7AFF	1591381800	3	35	Sikkim
#CB7AFF	1591468200	7	35	Sikkim
#CB7AFF	1591554600	7	35	Sikkim
#CB7AFF	1591641000	7	35	Sikkim
#CB7AFF	1591727400	13	35	Sikkim
#CB7AFF	1591813800	13	35	Sikkim
#CB7AFF	1591900200	14	35	Sikkim
#CB7AFF	1591986600	63	35	Sikkim
#CB7AFF	1592073000	63	35	Sikkim
#CB7AFF	1592159400	68	35	Sikkim
#CB7AFF	1592245800	68	35	Sikkim
#CB7AFF	1592332200	70	35	Sikkim
#CB7AFF	1592418600	70	35	Sikkim
#CB7AFF	1592505000	70	35	Sikkim
#CB7AFF	1592591400	70	35	Sikkim
#CB7AFF	1592677800	70	35	Sikkim
#CB7AFF	1592764200	78	35	Sikkim
#CB7AFF	1592850600	78	35	Sikkim
#CB7AFF	1592937000	79	35	Sikkim
#CB7AFF	1593023400	84	35	Sikkim
#CB7AFF	1593109800	85	35	Sikkim
#CB7AFF	1593196200	86	35	Sikkim
#CB7AFF	1593282600	87	35	Sikkim
#CB7AFF	1593369000	88	35	Sikkim
#CB7AFF	1593455400	88	35	Sikkim
#CB7AFF	1593541800	89	35	Sikkim
#CB7AFF	1593628200	101	35	Sikkim
#CB7AFF	1593714600	102	35	Sikkim
#CB7AFF	1593801000	102	35	Sikkim
#CB7AFF	1593887400	103	35	Sikkim
#CB7AFF	1593973800	123	35	Sikkim
#CB7AFF	1594060200	125	35	Sikkim
#CB7AFF	1594146600	125	35	Sikkim
#CB7AFF	1594233000	133	35	Sikkim
#CB7AFF	1594319400	134	35	Sikkim
#CB7AFF	1594405800	134	35	Sikkim
#CB7AFF	1594492200	151	35	Sikkim
#CB7AFF	1594578600	153	35	Sikkim
#CB7AFF	1594665000	192	35	Sikkim
#CB7AFF	1594751400	209	35	Sikkim
#CB7AFF	1594837800	220	35	Sikkim
#CB7AFF	1594924200	243	35	Sikkim
#CB7AFF	1595010600	266	35	Sikkim
#CB7AFF	1595097000	275	35	Sikkim
#CB7AFF	1595183400	283	35	Sikkim
#CB7AFF	1595269800	305	35	Sikkim
#CB7AFF	1595356200	330	35	Sikkim
#CB7AFF	1595442600	438	35	Sikkim
#CB7AFF	1595529000	460	35	Sikkim
#CB7AFF	1595615400	477	35	Sikkim
#CB7AFF	1595701800	499	35	Sikkim
#CB7AFF	1595788200	545	35	Sikkim
#CB7AFF	1595874600	555	35	Sikkim
#CB7AFF	1595961000	579	35	Sikkim
#CB7AFF	1596047400	596	35	Sikkim
#CB7AFF	1596133800	610	35	Sikkim
#CB7AFF	1596220200	639	35	Sikkim
#CB7AFF	1596306600	650	35	Sikkim
#CB7AFF	1596393000	658	35	Sikkim
#CB7AFF	1596479400	688	35	Sikkim
#CB7AFF	1596565800	783	35	Sikkim
#CB7AFF	1596652200	800	35	Sikkim
#CB7AFF	1596738600	829	35	Sikkim
#CB7AFF	1596825000	854	35	Sikkim
#CB7AFF	1596911400	860	35	Sikkim
#CB7AFF	1596997800	866	35	Sikkim
#CB7AFF	1597084200	910	35	Sikkim
#CB7AFF	1597170600	913	35	Sikkim
#CB7AFF	1597257000	930	35	Sikkim
#CB7AFF	1597343400	931	35	Sikkim
#CB7AFF	1597429800	1080	35	Sikkim
#CB7AFF	1597516200	1148	35	Sikkim
#CB7AFF	1597602600	1167	35	Sikkim
#CB7AFF	1597689000	1187	35	Sikkim
#CB7AFF	1597775400	1207	35	Sikkim
#CB7AFF	1597861800	1232	35	Sikkim
#CB7AFF	1597948200	1290	35	Sikkim
#CB7AFF	1598034600	1336	35	Sikkim
#CB7AFF	1598121000	1381	35	Sikkim
#CB7AFF	1598207400	1403	35	Sikkim
#CB7AFF	1598293800	1446	35	Sikkim
#CB7AFF	1598380200	1475	35	Sikkim
#CB7AFF	1598466600	1486	35	Sikkim
#CB7AFF	1598553000	1542	35	Sikkim
#CB7AFF	1598639400	1576	35	Sikkim
#CB7AFF	1598725800	1602	35	Sikkim
#CB7AFF	1598812200	1627	35	Sikkim
#CB7AFF	1598898600	1652	35	Sikkim
#CB7AFF	1598985000	1670	35	Sikkim
#CB7AFF	1599071400	1704	35	Sikkim
#CB7AFF	1599157800	1738	35	Sikkim
#CB7AFF	1599244200	1843	35	Sikkim
#CB7AFF	1599330600	1901	35	Sikkim
#CB7AFF	1599417000	1910	35	Sikkim
#CB7AFF	1599503400	1939	35	Sikkim
#CB7AFF	1599589800	1958	35	Sikkim
#CB7AFF	1599676200	1989	35	Sikkim
#CB7AFF	1599762600	2009	35	Sikkim
#CB7AFF	1599849000	2026	35	Sikkim
#CB7AFF	1599935400	2055	35	Sikkim
#CB7AFF	1600021800	2086	35	Sikkim
#CB7AFF	1600108200	2119	35	Sikkim
#CB7AFF	1600194600	2173	35	Sikkim
#CB7AFF	1600281000	2221	35	Sikkim
#CB7AFF	1600367400	2274	35	Sikkim
#CB7AFF	1600453800	2303	35	Sikkim
#CB7AFF	1600540200	2423	35	Sikkim
#CB7AFF	1600626600	2472	35	Sikkim
#CB7AFF	1600713000	2528	35	Sikkim
#CB7AFF	1600799400	2594	35	Sikkim
#CB7AFF	1600885800	2628	35	Sikkim
#CB7AFF	1600972200	2692	35	Sikkim
#CB7AFF	1601058600	2785	35	Sikkim
#CB7AFF	1601145000	2833	35	Sikkim
#CB7AFF	1601231400	2871	35	Sikkim
#CB7AFF	1601317800	2896	35	Sikkim
#CB7AFF	1601404200	2937	35	Sikkim
#CB7AFF	1601490600	3012	35	Sikkim
#CB7AFF	1601577000	3050	35	Sikkim
#CB7AFF	1601663400	3092	35	Sikkim
#CB7AFF	1601749800	3131	35	Sikkim
#CB7AFF	1601836200	3174	35	Sikkim
#CB7AFF	1601922600	3191	35	Sikkim
#CB7AFF	1602009000	3216	35	Sikkim
#CB7AFF	1602095400	3234	35	Sikkim
#CB7AFF	1602181800	3246	35	Sikkim
#CB7AFF	1602268200	3278	35	Sikkim
#CB7AFF	1602354600	3321	35	Sikkim
#CB7AFF	1602441000	3359	35	Sikkim
#CB7AFF	1602527400	3366	35	Sikkim
#CB7AFF	1602613800	3417	35	Sikkim
#CB7AFF	1602700200	3459	35	Sikkim
#CB7AFF	1602786600	3500	35	Sikkim
#CB7AFF	1602873000	3531	35	Sikkim
#CB7AFF	1602959400	3567	35	Sikkim
#CB7AFF	1603045800	3597	35	Sikkim
#CB7AFF	1603132200	3601	35	Sikkim
#CB7AFF	1603218600	3643	35	Sikkim
#CB7AFF	1603305000	3677	35	Sikkim
#CB7AFF	1603391400	3727	35	Sikkim
#CB7AFF	1603477800	3770	35	Sikkim
#CB7AFF	1603564200	3819	35	Sikkim
#CB7AFF	1603650600	3835	35	Sikkim
#CB7AFF	1603737000	3840	35	Sikkim
#CB7AFF	1603823400	3863	35	Sikkim
#CB7AFF	1603909800	3875	35	Sikkim
#CB7AFF	1603996200	3893	35	Sikkim
#CB7AFF	1604082600	3913	35	Sikkim
#CB7AFF	1604169000	3940	35	Sikkim
#CB7AFF	1604255400	3958	35	Sikkim
#CB7AFF	1604341800	3967	35	Sikkim
#CB7AFF	1604428200	4004	35	Sikkim
#CB7AFF	1604514600	4067	35	Sikkim
#CB7AFF	1604601000	4093	35	Sikkim
#CB7AFF	1604687400	4144	35	Sikkim
#CB7AFF	1604773800	4195	35	Sikkim
#CB7AFF	1604860200	4245	35	Sikkim
#CB7AFF	1604946600	4257	35	Sikkim
#CB7AFF	1605033000	4308	35	Sikkim
#CB7AFF	1605119400	4344	35	Sikkim
#CB7AFF	1605205800	4368	35	Sikkim
#CB7AFF	1605292200	4415	35	Sikkim
#CB7AFF	1605378600	4456	35	Sikkim
#CB7AFF	1605465000	4498	35	Sikkim
#CB7AFF	1605551400	4521	35	Sikkim
#CB7AFF	1605637800	4548	35	Sikkim
#CB7AFF	1605724200	4577	35	Sikkim
#CB7AFF	1605810600	4609	35	Sikkim
#CB7AFF	1605897000	4632	35	Sikkim
#CB7AFF	1605983400	4691	35	Sikkim
#CB7AFF	1606069800	4722	35	Sikkim
#CB7AFF	1606156200	4736	35	Sikkim
#CB7AFF	1606242600	4777	35	Sikkim
#CB7AFF	1606329000	4819	35	Sikkim
#CB7AFF	1606415400	4871	35	Sikkim
#CB7AFF	1606501800	4908	35	Sikkim
#CB7AFF	1606588200	4967	35	Sikkim
#CB7AFF	1606674600	4985	35	Sikkim
#CB7AFF	1606761000	4989	35	Sikkim
#CB7AFF	1606847400	5031	35	Sikkim
#CB7AFF	1606933800	5072	35	Sikkim
#CB7AFF	1607020200	5100	35	Sikkim
#CB7AFF	1607106600	5147	35	Sikkim
#CB7AFF	1607193000	5168	35	Sikkim
#CB7AFF	1607279400	5197	35	Sikkim
#CB7AFF	1607365800	5203	35	Sikkim
#CB7AFF	1607452200	5215	35	Sikkim
#DB72FB	1583519400	1	36	Tamil Nadu
#DB72FB	1583605800	1	36	Tamil Nadu
#DB72FB	1583692200	1	36	Tamil Nadu
#DB72FB	1583778600	1	36	Tamil Nadu
#DB72FB	1583865000	1	36	Tamil Nadu
#DB72FB	1583951400	1	36	Tamil Nadu
#DB72FB	1584037800	1	36	Tamil Nadu
#DB72FB	1584124200	1	36	Tamil Nadu
#DB72FB	1584210600	1	36	Tamil Nadu
#DB72FB	1584297000	1	36	Tamil Nadu
#DB72FB	1584383400	1	36	Tamil Nadu
#DB72FB	1584469800	1	36	Tamil Nadu
#DB72FB	1584556200	2	36	Tamil Nadu
#DB72FB	1584642600	3	36	Tamil Nadu
#DB72FB	1584729000	3	36	Tamil Nadu
#DB72FB	1584815400	7	36	Tamil Nadu
#DB72FB	1584901800	9	36	Tamil Nadu
#DB72FB	1584988200	15	36	Tamil Nadu
#DB72FB	1585074600	18	36	Tamil Nadu
#DB72FB	1585161000	26	36	Tamil Nadu
#DB72FB	1585247400	29	36	Tamil Nadu
#DB72FB	1585333800	40	36	Tamil Nadu
#DB72FB	1585420200	49	36	Tamil Nadu
#DB72FB	1585506600	67	36	Tamil Nadu
#DB72FB	1585593000	74	36	Tamil Nadu
#DB72FB	1585679400	234	36	Tamil Nadu
#DB72FB	1585765800	234	36	Tamil Nadu
#DB72FB	1585852200	309	36	Tamil Nadu
#DB72FB	1585938600	411	36	Tamil Nadu
#DB72FB	1586025000	485	36	Tamil Nadu
#DB72FB	1586111400	571	36	Tamil Nadu
#DB72FB	1586197800	621	36	Tamil Nadu
#DB72FB	1586284200	690	36	Tamil Nadu
#DB72FB	1586370600	738	36	Tamil Nadu
#DB72FB	1586457000	834	36	Tamil Nadu
#DB72FB	1586543400	911	36	Tamil Nadu
#DB72FB	1586629800	969	36	Tamil Nadu
#DB72FB	1586716200	1075	36	Tamil Nadu
#DB72FB	1586802600	1173	36	Tamil Nadu
#DB72FB	1586889000	1204	36	Tamil Nadu
#DB72FB	1586975400	1242	36	Tamil Nadu
#DB72FB	1587061800	1267	36	Tamil Nadu
#DB72FB	1587148200	1323	36	Tamil Nadu
#DB72FB	1587234600	1372	36	Tamil Nadu
#DB72FB	1587321000	1477	36	Tamil Nadu
#DB72FB	1587407400	1520	36	Tamil Nadu
#DB72FB	1587493800	1596	36	Tamil Nadu
#DB72FB	1587580200	1629	36	Tamil Nadu
#DB72FB	1587666600	1683	36	Tamil Nadu
#DB72FB	1587753000	1755	36	Tamil Nadu
#DB72FB	1587839400	1821	36	Tamil Nadu
#DB72FB	1587925800	1885	36	Tamil Nadu
#DB72FB	1588012200	1937	36	Tamil Nadu
#DB72FB	1588098600	2058	36	Tamil Nadu
#DB72FB	1588185000	2162	36	Tamil Nadu
#DB72FB	1588271400	2323	36	Tamil Nadu
#DB72FB	1588357800	2526	36	Tamil Nadu
#DB72FB	1588444200	2757	36	Tamil Nadu
#DB72FB	1588530600	3023	36	Tamil Nadu
#DB72FB	1588617000	3550	36	Tamil Nadu
#DB72FB	1588703400	4058	36	Tamil Nadu
#DB72FB	1588789800	4829	36	Tamil Nadu
#DB72FB	1588876200	5409	36	Tamil Nadu
#DB72FB	1588962600	6009	36	Tamil Nadu
#DB72FB	1589049000	6535	36	Tamil Nadu
#DB72FB	1589135400	7204	36	Tamil Nadu
#DB72FB	1589221800	8002	36	Tamil Nadu
#DB72FB	1589308200	8718	36	Tamil Nadu
#DB72FB	1589394600	9227	36	Tamil Nadu
#DB72FB	1589481000	9674	36	Tamil Nadu
#DB72FB	1589567400	10108	36	Tamil Nadu
#DB72FB	1589653800	10585	36	Tamil Nadu
#DB72FB	1589740200	11224	36	Tamil Nadu
#DB72FB	1589826600	11760	36	Tamil Nadu
#DB72FB	1589913000	12448	36	Tamil Nadu
#DB72FB	1589999400	13191	36	Tamil Nadu
#DB72FB	1590085800	13967	36	Tamil Nadu
#DB72FB	1590172200	14753	36	Tamil Nadu
#DB72FB	1590258600	15512	36	Tamil Nadu
#DB72FB	1590345000	16277	36	Tamil Nadu
#DB72FB	1590431400	17082	36	Tamil Nadu
#DB72FB	1590517800	17728	36	Tamil Nadu
#DB72FB	1590604200	18545	36	Tamil Nadu
#DB72FB	1590690600	19372	36	Tamil Nadu
#DB72FB	1590777000	20246	36	Tamil Nadu
#DB72FB	1590863400	21184	36	Tamil Nadu
#DB72FB	1590949800	22333	36	Tamil Nadu
#DB72FB	1591036200	23495	36	Tamil Nadu
#DB72FB	1591122600	24586	36	Tamil Nadu
#DB72FB	1591209000	25872	36	Tamil Nadu
#DB72FB	1591295400	27256	36	Tamil Nadu
#DB72FB	1591381800	28694	36	Tamil Nadu
#DB72FB	1591468200	30152	36	Tamil Nadu
#DB72FB	1591554600	31667	36	Tamil Nadu
#DB72FB	1591641000	33229	36	Tamil Nadu
#DB72FB	1591727400	34914	36	Tamil Nadu
#DB72FB	1591813800	36841	36	Tamil Nadu
#DB72FB	1591900200	38716	36	Tamil Nadu
#DB72FB	1591986600	40698	36	Tamil Nadu
#DB72FB	1592073000	42687	36	Tamil Nadu
#DB72FB	1592159400	44661	36	Tamil Nadu
#DB72FB	1592245800	46504	36	Tamil Nadu
#DB72FB	1592332200	48019	36	Tamil Nadu
#DB72FB	1592418600	50193	36	Tamil Nadu
#DB72FB	1592505000	52334	36	Tamil Nadu
#DB72FB	1592591400	54449	36	Tamil Nadu
#DB72FB	1592677800	56845	36	Tamil Nadu
#DB72FB	1592764200	59377	36	Tamil Nadu
#DB72FB	1592850600	62087	36	Tamil Nadu
#DB72FB	1592937000	64603	36	Tamil Nadu
#DB72FB	1593023400	67468	36	Tamil Nadu
#DB72FB	1593109800	70977	36	Tamil Nadu
#DB72FB	1593196200	74622	36	Tamil Nadu
#DB72FB	1593282600	78335	36	Tamil Nadu
#DB72FB	1593369000	82275	36	Tamil Nadu
#DB72FB	1593455400	86224	36	Tamil Nadu
#DB72FB	1593541800	90167	36	Tamil Nadu
#DB72FB	1593628200	94049	36	Tamil Nadu
#DB72FB	1593714600	98392	36	Tamil Nadu
#DB72FB	1593801000	102721	36	Tamil Nadu
#DB72FB	1593887400	107001	36	Tamil Nadu
#DB72FB	1593973800	111151	36	Tamil Nadu
#DB72FB	1594060200	114978	36	Tamil Nadu
#DB72FB	1594146600	118594	36	Tamil Nadu
#DB72FB	1594233000	122350	36	Tamil Nadu
#DB72FB	1594319400	126581	36	Tamil Nadu
#DB72FB	1594405800	130261	36	Tamil Nadu
#DB72FB	1594492200	134226	36	Tamil Nadu
#DB72FB	1594578600	138470	36	Tamil Nadu
#DB72FB	1594665000	142798	36	Tamil Nadu
#DB72FB	1594751400	147324	36	Tamil Nadu
#DB72FB	1594837800	151820	36	Tamil Nadu
#DB72FB	1594924200	156369	36	Tamil Nadu
#DB72FB	1595010600	160907	36	Tamil Nadu
#DB72FB	1595097000	165714	36	Tamil Nadu
#DB72FB	1595183400	170693	36	Tamil Nadu
#DB72FB	1595269800	175678	36	Tamil Nadu
#DB72FB	1595356200	180643	36	Tamil Nadu
#DB72FB	1595442600	186492	36	Tamil Nadu
#DB72FB	1595529000	192964	36	Tamil Nadu
#DB72FB	1595615400	199749	36	Tamil Nadu
#DB72FB	1595701800	206737	36	Tamil Nadu
#DB72FB	1595788200	213723	36	Tamil Nadu
#DB72FB	1595874600	220716	36	Tamil Nadu
#DB72FB	1595961000	227688	36	Tamil Nadu
#DB72FB	1596047400	234114	36	Tamil Nadu
#DB72FB	1596133800	239978	36	Tamil Nadu
#DB72FB	1596220200	245859	36	Tamil Nadu
#DB72FB	1596306600	251738	36	Tamil Nadu
#DB72FB	1596393000	257613	36	Tamil Nadu
#DB72FB	1596479400	263222	36	Tamil Nadu
#DB72FB	1596565800	268285	36	Tamil Nadu
#DB72FB	1596652200	273460	36	Tamil Nadu
#DB72FB	1596738600	279144	36	Tamil Nadu
#DB72FB	1596825000	285024	36	Tamil Nadu
#DB72FB	1596911400	290907	36	Tamil Nadu
#DB72FB	1596997800	296901	36	Tamil Nadu
#DB72FB	1597084200	302815	36	Tamil Nadu
#DB72FB	1597170600	308649	36	Tamil Nadu
#DB72FB	1597257000	314520	36	Tamil Nadu
#DB72FB	1597343400	320355	36	Tamil Nadu
#DB72FB	1597429800	326245	36	Tamil Nadu
#DB72FB	1597516200	332105	36	Tamil Nadu
#DB72FB	1597602600	338055	36	Tamil Nadu
#DB72FB	1597689000	343945	36	Tamil Nadu
#DB72FB	1597775400	349654	36	Tamil Nadu
#DB72FB	1597861800	355449	36	Tamil Nadu
#DB72FB	1597948200	361435	36	Tamil Nadu
#DB72FB	1598034600	367430	36	Tamil Nadu
#DB72FB	1598121000	373410	36	Tamil Nadu
#DB72FB	1598207400	379385	36	Tamil Nadu
#DB72FB	1598293800	385352	36	Tamil Nadu
#DB72FB	1598380200	391303	36	Tamil Nadu
#DB72FB	1598466600	397261	36	Tamil Nadu
#DB72FB	1598553000	403242	36	Tamil Nadu
#DB72FB	1598639400	409238	36	Tamil Nadu
#DB72FB	1598725800	415590	36	Tamil Nadu
#DB72FB	1598812200	422085	36	Tamil Nadu
#DB72FB	1598898600	428041	36	Tamil Nadu
#DB72FB	1598985000	433969	36	Tamil Nadu
#DB72FB	1599071400	439959	36	Tamil Nadu
#DB72FB	1599157800	445851	36	Tamil Nadu
#DB72FB	1599244200	451827	36	Tamil Nadu
#DB72FB	1599330600	457697	36	Tamil Nadu
#DB72FB	1599417000	463480	36	Tamil Nadu
#DB72FB	1599503400	469256	36	Tamil Nadu
#DB72FB	1599589800	474940	36	Tamil Nadu
#DB72FB	1599676200	480524	36	Tamil Nadu
#DB72FB	1599762600	486052	36	Tamil Nadu
#DB72FB	1599849000	491571	36	Tamil Nadu
#DB72FB	1599935400	497066	36	Tamil Nadu
#DB72FB	1600021800	502759	36	Tamil Nadu
#DB72FB	1600108200	508511	36	Tamil Nadu
#DB72FB	1600194600	514208	36	Tamil Nadu
#DB72FB	1600281000	519860	36	Tamil Nadu
#DB72FB	1600367400	525420	36	Tamil Nadu
#DB72FB	1600453800	530908	36	Tamil Nadu
#DB72FB	1600540200	536477	36	Tamil Nadu
#DB72FB	1600626600	541993	36	Tamil Nadu
#DB72FB	1600713000	547337	36	Tamil Nadu
#DB72FB	1600799400	552674	36	Tamil Nadu
#DB72FB	1600885800	557999	36	Tamil Nadu
#DB72FB	1600972200	563691	36	Tamil Nadu
#DB72FB	1601058600	569370	36	Tamil Nadu
#DB72FB	1601145000	575017	36	Tamil Nadu
#DB72FB	1601231400	580808	36	Tamil Nadu
#DB72FB	1601317800	586397	36	Tamil Nadu
#DB72FB	1601404200	591943	36	Tamil Nadu
#DB72FB	1601490600	597602	36	Tamil Nadu
#DB72FB	1601577000	603290	36	Tamil Nadu
#DB72FB	1601663400	608885	36	Tamil Nadu
#DB72FB	1601749800	614507	36	Tamil Nadu
#DB72FB	1601836200	619996	36	Tamil Nadu
#DB72FB	1601922600	625391	36	Tamil Nadu
#DB72FB	1602009000	630408	36	Tamil Nadu
#DB72FB	1602095400	635855	36	Tamil Nadu
#DB72FB	1602181800	640943	36	Tamil Nadu
#DB72FB	1602268200	646128	36	Tamil Nadu
#DB72FB	1602354600	651370	36	Tamil Nadu
#DB72FB	1602441000	656385	36	Tamil Nadu
#DB72FB	1602527400	661264	36	Tamil Nadu
#DB72FB	1602613800	665930	36	Tamil Nadu
#DB72FB	1602700200	670392	36	Tamil Nadu
#DB72FB	1602786600	674802	36	Tamil Nadu
#DB72FB	1602873000	679191	36	Tamil Nadu
#DB72FB	1602959400	683486	36	Tamil Nadu
#DB72FB	1603045800	687400	36	Tamil Nadu
#DB72FB	1603132200	690936	36	Tamil Nadu
#DB72FB	1603218600	694030	36	Tamil Nadu
#DB72FB	1603305000	697116	36	Tamil Nadu
#DB72FB	1603391400	700193	36	Tamil Nadu
#DB72FB	1603477800	703250	36	Tamil Nadu
#DB72FB	1603564200	706136	36	Tamil Nadu
#DB72FB	1603650600	709005	36	Tamil Nadu
#DB72FB	1603737000	711713	36	Tamil Nadu
#DB72FB	1603823400	714235	36	Tamil Nadu
#DB72FB	1603909800	716751	36	Tamil Nadu
#DB72FB	1603996200	719403	36	Tamil Nadu
#DB72FB	1604082600	722011	36	Tamil Nadu
#DB72FB	1604169000	724522	36	Tamil Nadu
#DB72FB	1604255400	727026	36	Tamil Nadu
#DB72FB	1604341800	729507	36	Tamil Nadu
#DB72FB	1604428200	731942	36	Tamil Nadu
#DB72FB	1604514600	734429	36	Tamil Nadu
#DB72FB	1604601000	736777	36	Tamil Nadu
#DB72FB	1604687400	739147	36	Tamil Nadu
#DB72FB	1604773800	741488	36	Tamil Nadu
#DB72FB	1604860200	743822	36	Tamil Nadu
#DB72FB	1604946600	746079	36	Tamil Nadu
#DB72FB	1605033000	748225	36	Tamil Nadu
#DB72FB	1605119400	750409	36	Tamil Nadu
#DB72FB	1605205800	752521	36	Tamil Nadu
#DB72FB	1605292200	754460	36	Tamil Nadu
#DB72FB	1605378600	756372	36	Tamil Nadu
#DB72FB	1605465000	758191	36	Tamil Nadu
#DB72FB	1605551400	759916	36	Tamil Nadu
#DB72FB	1605637800	761568	36	Tamil Nadu
#DB72FB	1605724200	763282	36	Tamil Nadu
#DB72FB	1605810600	764989	36	Tamil Nadu
#DB72FB	1605897000	766677	36	Tamil Nadu
#DB72FB	1605983400	768340	36	Tamil Nadu
#DB72FB	1606069800	769995	36	Tamil Nadu
#DB72FB	1606156200	771619	36	Tamil Nadu
#DB72FB	1606242600	773176	36	Tamil Nadu
#DB72FB	1606329000	774710	36	Tamil Nadu
#DB72FB	1606415400	776174	36	Tamil Nadu
#DB72FB	1606501800	777616	36	Tamil Nadu
#DB72FB	1606588200	779046	36	Tamil Nadu
#DB72FB	1606674600	780505	36	Tamil Nadu
#DB72FB	1606761000	781915	36	Tamil Nadu
#DB72FB	1606847400	783319	36	Tamil Nadu
#DB72FB	1606933800	784747	36	Tamil Nadu
#DB72FB	1607020200	786163	36	Tamil Nadu
#DB72FB	1607106600	787554	36	Tamil Nadu
#DB72FB	1607193000	788920	36	Tamil Nadu
#DB72FB	1607279400	790240	36	Tamil Nadu
#DB72FB	1607365800	791552	36	Tamil Nadu
#DB72FB	1607452200	792788	36	Tamil Nadu
#E76BF3	1591900200	4320	37	Telangana
#E76BF3	1591986600	4484	37	Telangana
#E76BF3	1592073000	4737	37	Telangana
#E76BF3	1592159400	4974	37	Telangana
#E76BF3	1592245800	5193	37	Telangana
#E76BF3	1592332200	5406	37	Telangana
#E76BF3	1592418600	5675	37	Telangana
#E76BF3	1592505000	6027	37	Telangana
#E76BF3	1592591400	6526	37	Telangana
#E76BF3	1592677800	7072	37	Telangana
#E76BF3	1592764200	7802	37	Telangana
#E76BF3	1592850600	8674	37	Telangana
#E76BF3	1592937000	9553	37	Telangana
#E76BF3	1593023400	10444	37	Telangana
#E76BF3	1593109800	11364	37	Telangana
#E76BF3	1593196200	12349	37	Telangana
#E76BF3	1593282600	13436	37	Telangana
#E76BF3	1593369000	14419	37	Telangana
#E76BF3	1593455400	15394	37	Telangana
#E76BF3	1593541800	16339	37	Telangana
#E76BF3	1593628200	17357	37	Telangana
#E76BF3	1593714600	18570	37	Telangana
#E76BF3	1593801000	20462	37	Telangana
#E76BF3	1593887400	22312	37	Telangana
#E76BF3	1593973800	23902	37	Telangana
#E76BF3	1594060200	25733	37	Telangana
#E76BF3	1594146600	27612	37	Telangana
#E76BF3	1594233000	29536	37	Telangana
#E76BF3	1594319400	30946	37	Telangana
#E76BF3	1594405800	32224	37	Telangana
#E76BF3	1594492200	33402	37	Telangana
#E76BF3	1594578600	34671	37	Telangana
#E76BF3	1594665000	36221	37	Telangana
#E76BF3	1594751400	37745	37	Telangana
#E76BF3	1594837800	39342	37	Telangana
#E76BF3	1594924200	41018	37	Telangana
#E76BF3	1595010600	42496	37	Telangana
#E76BF3	1595097000	43780	37	Telangana
#E76BF3	1595183400	45076	37	Telangana
#E76BF3	1595269800	46274	37	Telangana
#E76BF3	1595356200	47705	37	Telangana
#E76BF3	1595442600	49259	37	Telangana
#E76BF3	1595529000	50826	37	Telangana
#E76BF3	1595615400	52466	37	Telangana
#E76BF3	1595788200	54059	37	Telangana
#F166E9	1595701800	52466	38	Telangana***
#F862DE	1583087400	1	39	Telengana
#F862DE	1583173800	1	39	Telengana
#F862DE	1583260200	1	39	Telengana
#F862DE	1583346600	1	39	Telengana
#F862DE	1583433000	1	39	Telengana
#F862DE	1583519400	1	39	Telengana
#F862DE	1583605800	1	39	Telengana
#F862DE	1583692200	1	39	Telengana
#F862DE	1583778600	1	39	Telengana
#F862DE	1583865000	1	39	Telengana
#F862DE	1583951400	1	39	Telengana
#F862DE	1584037800	1	39	Telengana
#F862DE	1584124200	1	39	Telengana
#F862DE	1584210600	3	39	Telengana
#F862DE	1584297000	3	39	Telengana
#F862DE	1584383400	5	39	Telengana
#F862DE	1584469800	6	39	Telengana
#F862DE	1584556200	6	39	Telengana
#F862DE	1584642600	17	39	Telengana
#F862DE	1584729000	21	39	Telengana
#F862DE	1584815400	22	39	Telengana
#F862DE	1584901800	32	39	Telengana
#F862DE	1584988200	35	39	Telengana
#F862DE	1585074600	35	39	Telengana
#F862DE	1585161000	44	39	Telengana
#F862DE	1585247400	45	39	Telengana
#F862DE	1585333800	56	39	Telengana
#F862DE	1585420200	66	39	Telengana
#F862DE	1585506600	71	39	Telengana
#F862DE	1585593000	79	39	Telengana
#F862DE	1585679400	96	39	Telengana
#F862DE	1585765800	107	39	Telengana
#F862DE	1585852200	158	39	Telengana
#F862DE	1585938600	159	39	Telengana
#F862DE	1586025000	269	39	Telengana
#F862DE	1586111400	321	39	Telengana
#F862DE	1586197800	364	39	Telengana
#F862DE	1586284200	427	39	Telengana
#F862DE	1586370600	442	39	Telengana
#F862DE	1586457000	473	39	Telengana
#F862DE	1586543400	504	39	Telengana
#F862DE	1586629800	504	39	Telengana
#F862DE	1586716200	562	39	Telengana
#F862DE	1586802600	624	39	Telengana
#F862DE	1586889000	647	39	Telengana
#F862DE	1586975400	698	39	Telengana
#F862DE	1587061800	743	39	Telengana
#F862DE	1587148200	791	39	Telengana
